333,4066496,333,5
334,5530496,334,5
335,9489024,335,6
336,18778368,336,3
337,2571584,337,4
338,8708288,338,4
339,5276864,339,5
340,4480512,340,4
341,3136960,341,5
342,7541888,342,5
343,2449280,343,6
344,19565760,344,4
345,2418432,345,5
346,8584192,346,5
347,4699072,347,6
348,4746240,348,5
349,2624896,349,6
350,6856384,350,6
351,3413696,351,7
352,14198912,352,3
353,3458176,353,4
354,833664,354,4
355,1419264,355,5
356,4690752,356,4
357,977856,357,5
358,2645504,358,5
359,2357056,359,6
360,13487104,360,4
361,1967104,361,5
362,566208,362,5
363,869504,363,6
364,5920256,364,5
365,1296320,365,6
366,1934848,366,6
367,2103744,367,7
368,11087232,368,4
369,1464448,369,5
370,743040,370,5
371,1168256,371,6
372,3331904,372,5
373,458944,373,6
374,1859392,374,6
375,1367680,375,7
376,10549696,376,5
377,1291584,377,6
378,584320,378,6
379,846528,379,7
380,5033344,380,6
381,644416,381,7
382,1876416,382,7
383,1494144,383,8
384,14699392,384,2
385,8091200,385,3
386,3404864,386,3
387,11125184,387,4
388,5448256,388,3
389,4194368,389,4
390,6835008,390,4
391,16823680,391,5
392,5650368,392,3
393,2995840,393,4
394,3163904,394,4
395,7825984,395,5
396,4189184,396,4
397,2984768,397,5
398,4094400,398,5
399,7938688,399,6
400,10857088,400,3
401,2048192,401,4
402,1570560,402,4
403,2057088,403,5
404,2446016,404,4
405,687040,405,5
406,2578688,406,5
407,2113856,407,6
408,3576768,408,4
409,1218560,409,5
410,1426688,410,5
411,1013824,411,6
412,2809920,412,5
413,658816,413,6
414,2690240,414,6
415,1175168,415,7
416,7328064,416,3
417,4373248,417,4
418,659136,418,4
419,1106816,419,5
420,2966976,420,4
421,2628480,421,5
422,940800,422,5
423,1659840,423,6
424,1936832,424,4
425,1277056,425,5
426,984256,426,5
427,1514560,427,6
428,2033600,428,5
429,1133632,429,6
430,669952,430,6
431,1037184,431,7
432,8111424,432,4
433,1547776,433,5
434,476672,434,5
435,1081280,435,6
436,2800704,436,5
437,522624,437,6
438,580864,438,6
439,881216,439,7
440,2236928,440,5
441,375104,441,6
442,737792,442,6
443,1002752,443,7
444,1869888,444,6
445,284224,445,7
446,566720,446,7
447,558528,447,8
448,12343360,448,3
449,4398784,449,4
450,2450560,450,4
451,7188736,451,5
452,1293376,452,4
453,1313344,453,5
454,1999296,454,5
455,4611776,455,6
456,3801472,456,4
457,953600,457,5
458,465856,458,5
459,1592320,459,6
460,3045632,460,5
461,1768640,461,6
462,2255296,462,6
463,4602944,463,7
464,10775744,464,4
465,1481536,465,5
466,2925248,466,5
467,2393664,467,6
468,835776,468,5
469,687680,469,6
470,1671808,470,6
471,1175296,471,7
472,3260800,472,5
473,280704,473,6
474,838016,474,6
475,650176,475,7
476,2383040,476,6
477,1148800,477,7
478,2359488,478,7
479,1472576,479,8
480,8111424,480,4
481,3332032,481,5
482,489728,482,5
483,977856,483,6
484,1299456,484,5
485,547136,485,6
486,928576,486,6
487,1380800,487,7
488,2360640,488,5
489,671936,489,6
490,286016,490,6
491,517056,491,7
492,2605632,492,6
493,1166272,493,7
494,983872,494,7
495,1521088,495,8
496,8176256,496,5
497,1334144,497,6
498,423040,498,6
499,872768,499,7
500,1211904,500,6
501,219968,501,7
502,842048,502,7
503,732352,503,8
504,2318144,504,6
505,296128,505,7
506,293120,506,7
507,312960,507,8
508,2526400,508,7
509,431680,509,8
510,1032000,510,8
511,1178304,511,9
512,28813568,512,1
513,27111680,513,2
514,18303552,514,2
515,34319424,515,3
516,21266496,516,2
517,16768448,517,3
518,31777984,518,3
519,52924800,519,4
520,27744832,520,2
521,18824128,521,3
522,17791104,522,3
523,33768704,523,4
524,33372992,524,3
525,28479104,525,4
526,33576320,526,4
527,72571328,527,5
528,15349824,528,2
529,3811520,529,3
530,6323968,530,3
531,3360256,531,4
532,9305024,532,3
533,2268608,533,4
534,14834496,534,4
535,4657792,535,5
536,15251968,536,3
537,2116864,537,4
538,4194432,538,4
539,3011584,539,5
540,15569600,540,4
541,2433408,541,5
542,12846016,542,5
543,6769536,543,6
544,20001600,544,2
545,18102848,545,3
546,5931392,546,3
547,5964608,547,4
548,16131008,548,3
549,7461824,549,4
550,5609920,550,4
551,7082112,551,5
552,21405184,552,3
553,14490944,553,4
554,6003328,554,4
555,7092800,555,5
556,29106048,556,4
557,19874304,557,5
558,6279808,558,5
559,10143424,559,6
560,12786880,560,3
561,2465216,561,4
562,1751744,562,4
563,2399488,563,5
564,8983424,564,4
565,924928,565,5
566,2129920,566,5
567,1535552,567,6
568,14081024,568,4
569,1916608,569,5
570,1360960,570,5
571,2015232,571,6
572,17386816,572,5
573,2293184,573,6
574,2454272,574,6
575,2463424,575,7
576,11633472,576,2
577,6849152,577,3
578,4243264,578,3
579,8896448,579,4
580,2666048,580,3
581,1348992,581,4
582,2245952,582,4
583,2875264,583,5
584,10873536,584,3
585,3810048,585,4
586,1827840,586,4
587,4718528,587,5
588,2547392,588,4
589,1119616,589,5
590,1640704,590,5
591,2614720,591,6
592,6313792,592,3
593,718592,593,4
594,1672256,594,4
595,1198528,595,5
596,857536,596,4
597,940800,597,5
598,1324288,598,5
599,608960,599,6
600,6224064,600,4
601,888320,601,5
602,1582400,602,5
603,1019392,603,6
604,976576,604,5
605,812544,605,6
606,1058432,606,6
607,761664,607,7
608,11506432,608,3
609,8998528,609,4
610,1546496,610,4
611,2383040,611,5
612,2026432,612,4
613,819072,613,5
614,2433728,614,5
615,1480192,615,6
616,7914048,616,4
617,3906240,617,5
618,534912,618,5
619,905408,619,6
620,1753728,620,5
621,820032,621,6
622,1327424,622,6
623,1154624,623,7
624,6726016,624,4
625,1200256,625,5
626,384192,626,5
627,736256,627,6
628,1143296,628,5
629,325312,629,6
630,912448,630,6
631,967680,631,7
632,5654848,632,5
633,854976,633,6
634,277056,634,6
635,625408,635,7
636,1107264,636,6
637,355968,637,7
638,690944,638,7
639,1000320,639,8
640,14254144,640,2
641,13017600,641,3
642,3911040,642,3
643,8341760,643,4
644,4162304,644,3
645,4278208,645,4
646,8422400,646,4
647,14653376,647,5
648,5091712,648,3
649,2969792,649,4
650,3299520,650,4
651,5647808,651,5
652,5604096,652,4
653,5118848,653,5
654,6793408,654,5
655,14164224,655,6
656,8994496,656,3
657,1577344,657,4
658,506560,658,4
659,876480,659,5
660,1318272,660,4
661,300864,661,5
662,979712,662,5
663,818240,663,6
664,2870144,664,4
665,624064,665,5
666,441792,666,5
667,347968,667,6
668,2003840,668,5
669,297216,669,6
670,1514752,670,6
671,937664,671,7
672,13127616,672,3
673,14698496,673,4
674,1748672,674,4
675,2437888,675,5
676,6238464,676,4
677,6788992,677,5
678,3541888,678,5
679,4834688,679,6
680,3679744,680,4
681,3746176,681,5
682,2357568,682,5
683,2764160,683,6
684,6207296,684,5
685,6116800,685,6
686,2195008,686,6
687,3860928,687,7
688,7944384,688,4
689,1634944,689,5
690,243072,690,5
691,730176,691,6
692,2303488,692,5
693,438016,693,6
694,587840,694,6
695,658112,695,7
696,2163840,696,5
697,358144,697,6
698,421632,698,6
699,651072,699,7
700,3304128,700,6
701,441664,701,7
702,730816,702,7
703,555968,703,8
704,11123520,704,3
705,6149248,705,4
706,1724288,706,4
707,5072192,707,5
708,679168,708,4
709,493312,709,5
710,820864,710,5
711,1520448,711,6
712,5186752,712,4
713,2508288,713,5
714,647232,714,5
715,2417472,715,6
716,1920896,716,5
717,1104384,717,6
718,1315648,718,6
719,2715520,719,7
720,7274496,720,4
721,962624,721,5
722,735296,722,5
723,723584,723,6
724,222016,724,5
725,202816,725,6
726,373952,726,6
727,263168,727,7
728,3302400,728,5
729,295616,729,6
730,460608,730,6
731,349376,731,7
732,832064,732,6
733,513856,733,7
734,686784,734,7
735,469760,735,8
736,8385792,736,4
737,8249152,737,5
738,829504,738,5
739,1456640,739,6
740,681408,740,5
741,422272,741,6
742,825792,742,6
743,862400,743,7
744,3667264,744,5
745,3179008,745,6
746,352704,746,6
747,540928,747,7
748,1641984,748,6
749,1101632,749,7
750,1022656,750,7
751,1177856,751,8
752,5527552,752,5
753,1157056,753,6
754,213696,754,6
755,567680,755,7
756,395264,756,6
757,120768,757,7
758,305152,758,7
759,430208,759,8
760,2632256,760,6
761,443904,761,7
762,121920,762,7
763,306816,763,8
764,1121600,764,7
765,278784,765,8
766,472896,766,8
767,727296,767,9
768,20822272,768,2
769,13390976,769,3
770,10096640,770,3
771,19024128,771,4
772,16231232,772,3
773,7081408,773,4
774,19747904,774,4
775,28345344,775,5
776,21270784,776,3
777,9185472,777,4
778,7209344,778,4
779,17962240,779,5
780,27365760,780,4
781,13648640,781,5
782,18119808,782,5
783,37031168,783,6
784,11983872,784,3
785,2092672,785,4
786,5299584,786,4
787,2126336,787,5
788,9946560,788,4
789,1499072,789,5
790,11321024,790,5
791,2453504,791,6
792,11955712,792,4
793,1228096,793,5
794,3262144,794,5
795,1676736,795,6
796,14804480,796,5
797,1557376,797,6
798,9721664,798,6
799,3846336,799,7
800,10583936,800,3
801,5161088,801,4
802,1890496,802,4
803,2226560,803,5
804,6944960,804,4
805,1933696,805,5
806,1469696,806,5
807,1859520,807,6
808,11635072,808,4
809,3936640,809,5
810,1721024,810,5
811,2787328,811,6
812,13474496,812,5
813,5409152,813,6
814,1500224,814,6
815,2660480,815,7
816,10370496,816,4
817,1574976,817,5
818,1307840,818,5
819,1580928,819,6
820,5515840,820,5
821,502400,821,6
822,1394624,822,6
823,797440,823,7
824,10329280,824,5
825,898368,825,6
826,1129664,826,6
827,1061248,827,7
828,11777856,828,6
829,1155328,829,7
830,1592640,830,7
831,1277440,831,8
832,8442624,832,3
833,3097664,833,4
834,1875840,834,4
835,3993600,835,5
836,1976704,836,4
837,919232,837,5
838,1998080,838,5
839,2546240,839,6
840,8523648,840,4
841,1864384,841,5
842,1361088,842,5
843,2346624,843,6
844,1979008,844,5
845,769664,845,6
846,1514432,846,6
847,2405376,847,7
848,4780608,848,4
849,496000,849,5
850,1282944,850,5
851,717568,851,6
852,911232,852,5
853,728256,853,6
854,1509120,854,6
855,526144,855,7
856,5178752,856,5
857,538560,857,6
858,1272896,858,6
859,684928,859,7
860,983936,860,6
861,607104,861,7
862,1177280,862,7
863,579328,863,8
864,6308480,864,4
865,2289536,865,5
866,327552,866,5
867,665984,867,6
868,1436160,868,5
869,515200,869,6
870,1082496,870,6
871,904768,871,7
872,5258176,872,5
873,1403328,873,6
874,219392,874,6
875,365120,875,7
876,1320192,876,6
877,577280,877,7
878,629632,878,7
879,704320,879,8
880,5482944,880,5
881,479680,881,6
882,283328,882,6
883,426176,883,7
884,1313984,884,6
885,237248,885,7
886,739776,886,7
887,726912,887,8
888,5017984,888,6
889,436992,889,7
890,225024,890,7
891,376896,891,8
892,1324224,892,7
893,264128,893,8
894,608512,894,8
895,638272,895,9
896,11682688,896,3
897,6806400,897,4
898,923776,898,4
899,3639744,899,5
900,2859456,900,4
901,2106816,901,5
902,2569152,902,5
903,7134400,903,6
904,3457408,904,4
905,1282368,905,5
906,1032832,906,5
907,2869696,907,6
908,3519488,908,5
909,2006912,909,6
910,2692480,910,6
911,5992768,911,7
912,6674880,912,4
913,911296,913,5
914,467840,914,5
915,641088,915,6
916,1168832,916,5
917,217920,917,6
918,769216,918,6
919,509632,919,7
920,2061376,920,5
921,344960,921,6
922,466368,922,6
923,328320,923,7
924,1656832,924,6
925,211328,925,7
926,1164608,926,7
927,563328,927,8
928,7427584,928,4
929,4043776,929,5
930,359360,930,5
931,678272,931,6
932,2307648,932,5
933,2026432,933,6
934,588416,934,6
935,1287424,935,7
936,2043264,936,5
937,1081856,937,6
938,562624,938,6
939,930688,939,7
940,2674368,940,6
941,1286208,941,7
942,349248,942,7
943,725824,943,8
944,6793024,944,5
945,832960,945,6
946,174784,946,6
947,442496,947,7
948,1680448,948,6
949,195904,949,7
950,372928,950,7
951,361920,951,8
952,1945536,952,6
953,249024,953,7
954,323264,954,7
955,415232,955,8
956,2108864,956,7
957,162112,957,8
958,403776,958,8
959,280000,959,9
960,7886976,960,4
961,2632512,961,5
962,846592,962,5
963,2456448,963,6
964,537088,964,5
965,283520,965,6
966,684352,966,6
967,1235392,967,7
968,3398656,968,5
969,878912,969,6
970,309568,970,6
971,809856,971,7
972,1676928,972,6
973,683200,973,7
974,1166336,974,7
975,2089728,975,8
976,4919296,976,5
977,544064,977,6
978,590592,978,6
979,495872,979,7
980,228032,980,6
981,165952,981,7
982,372480,982,7
983,213632,983,8
984,2100800,984,6
985,145152,985,7
986,334784,986,7
987,198912,987,8
988,776896,988,7
989,396544,989,8
990,792896,990,8
991,473152,991,9
992,5562880,992,5
993,2548288,993,6
994,218688,994,6
995,444864,995,7
996,425792,996,6
997,266304,997,7
998,323264,998,7
999,498624,999,8
1000,2347584,1000,6
1001,714880,1001,7
1002,149696,1002,7
1003,235008,1003,8
1004,1159488,1004,7
1005,620096,1005,8
1006,427968,1006,8
1007,610624,1007,9
1008,4961728,1008,6
1009,525312,1009,7
1010,163584,1010,7
1011,356224,1011,8
1012,403968,1012,7
1013,89216,1013,8
1014,265088,1014,8
1015,282368,1015,9
1016,2118016,1016,7
1017,162112,1017,8
1018,101312,1018,8
1019,172544,1019,9
1020,1251584,1020,8
1021,242944,1021,9
1022,402752,1022,9
1023,496576,1023,10
1024,28813568,1024,1
1025,27744832,1025,2
1026,21266496,1026,2
1027,33372992,1027,3
1028,18303552,1028,2
1029,17791104,1029,3
1030,31777984,1030,3
1031,33576320,1031,4
1032,27111680,1032,2
1033,18824128,1033,3
1034,16768448,1034,3
1035,28479104,1035,4
1036,34319424,1036,3
1037,33768704,1037,4
1038,52924800,1038,4
1039,72571328,1039,5
1040,14254144,1040,2
1041,5091712,1041,3
1042,4162304,1042,3
1043,5604096,1043,4
1044,3911040,1044,3
1045,3299520,1045,4
1046,8422400,1046,4
1047,6793408,1047,5
1048,13017600,1048,3
1049,2969792,1049,4
1050,4278208,1050,4
1051,5118848,1051,5
1052,8341760,1052,4
1053,5647808,1053,5
1054,14653376,1054,5
1055,14164224,1055,6
1056,11633472,1056,2
1057,10873536,1057,3
1058,2666048,1058,3
1059,2547392,1059,4
1060,4243264,1060,3
1061,1827840,1061,4
1062,2245952,1062,4
1063,1640704,1063,5
1064,6849152,1064,3
1065,3810048,1065,4
1066,1348992,1066,4
1067,1119616,1067,5
1068,8896448,1068,4
1069,4718528,1069,5
1070,2875264,1070,5
1071,2614720,1071,6
1072,11123520,1072,3
1073,5186752,1073,4
1074,679168,1074,4
1075,1920896,1075,5
1076,1724288,1076,4
1077,647232,1077,5
1078,820864,1078,5
1079,1315648,1079,6
1080,6149248,1080,4
1081,2508288,1081,5
1082,493312,1082,5
1083,1104384,1083,6
1084,5072192,1084,5
1085,2417472,1085,6
1086,1520448,1086,6
1087,2715520,1087,7
1088,20001600,1088,2
1089,21405184,1089,3
1090,16131008,1090,3
1091,29106048,1091,4
1092,5931392,1092,3
1093,6003328,1093,4
1094,5609920,1094,4
1095,6279808,1095,5
1096,18102848,1096,3
1097,14490944,1097,4
1098,7461824,1098,4
1099,19874304,1099,5
1100,5964608,1100,4
1101,7092800,1101,5
1102,7082112,1102,5
1103,10143424,1103,6
1104,13127616,1104,3
1105,3679744,1105,4
1106,6238464,1106,4
1107,6207296,1107,5
1108,1748672,1108,4
1109,2357568,1109,5
1110,3541888,1110,5
1111,2195008,1111,6
1112,14698496,1112,4
1113,3746176,1113,5
1114,6788992,1114,5
1115,6116800,1115,6
1116,2437888,1116,5
1117,2764160,1117,6
1118,4834688,1118,6
1119,3860928,1119,7
1120,11506432,1120,3
1121,7914048,1121,4
1122,2026432,1122,4
1123,1753728,1123,5
1124,1546496,1124,4
1125,534912,1125,5
1126,2433728,1126,5
1127,1327424,1127,6
1128,8998528,1128,4
1129,3906240,1129,5
1130,819072,1130,5
1131,820032,1131,6
1132,2383040,1132,5
1133,905408,1133,6
1134,1480192,1134,6
1135,1154624,1135,7
1136,8385792,1136,4
1137,3667264,1137,5
1138,681408,1138,5
1139,1641984,1139,6
1140,829504,1140,5
1141,352704,1141,6
1142,825792,1142,6
1143,1022656,1143,7
1144,8249152,1144,5
1145,3179008,1145,6
1146,422272,1146,6
1147,1101632,1147,7
1148,1456640,1148,6
1149,540928,1149,7
1150,862400,1150,7
1151,1177856,1151,8
1152,15349824,1152,2
1153,15251968,1153,3
1154,9305024,1154,3
1155,15569600,1155,4
1156,6323968,1156,3
1157,4194432,1157,4
1158,14834496,1158,4
1159,12846016,1159,5
1160,3811520,1160,3
1161,2116864,1161,4
1162,2268608,1162,4
1163,2433408,1163,5
1164,3360256,1164,4
1165,3011584,1165,5
1166,4657792,1166,5
1167,6769536,1167,6
1168,8994496,1168,3
1169,2870144,1169,4
1170,1318272,1170,4
1171,2003840,1171,5
1172,506560,1172,4
1173,441792,1173,5
1174,979712,1174,5
1175,1514752,1175,6
1176,1577344,1176,4
1177,624064,1177,5
1178,300864,1178,5
1179,297216,1179,6
1180,876480,1180,5
1181,347968,1181,6
1182,818240,1182,6
1183,937664,1183,7
1184,6313792,1184,3
1185,6224064,1185,4
1186,857536,1186,4
1187,976576,1187,5
1188,1672256,1188,4
1189,1582400,1189,5
1190,1324288,1190,5
1191,1058432,1191,6
1192,718592,1192,4
1193,888320,1193,5
1194,940800,1194,5
1195,812544,1195,6
1196,1198528,1196,5
1197,1019392,1197,6
1198,608960,1198,6
1199,761664,1199,7
1200,7274496,1200,4
1201,3302400,1201,5
1202,222016,1202,5
1203,832064,1203,6
1204,735296,1204,5
1205,460608,1205,6
1206,373952,1206,6
1207,686784,1207,7
1208,962624,1208,5
1209,295616,1209,6
1210,202816,1210,6
1211,513856,1211,7
1212,723584,1212,6
1213,349376,1213,7
1214,263168,1214,7
1215,469760,1215,8
1216,12786880,1216,3
1217,14081024,1217,4
1218,8983424,1218,4
1219,17386816,1219,5
1220,1751744,1220,4
1221,1360960,1221,5
1222,2129920,1222,5
1223,2454272,1223,6
1224,2465216,1224,4
1225,1916608,1225,5
1226,924928,1226,5
1227,2293184,1227,6
1228,2399488,1228,5
1229,2015232,1229,6
1230,1535552,1230,6
1231,2463424,1231,7
1232,7944384,1232,4
1233,2163840,1233,5
1234,2303488,1234,5
1235,3304128,1235,6
1236,243072,1236,5
1237,421632,1237,6
1238,587840,1238,6
1239,730816,1239,7
1240,1634944,1240,5
1241,358144,1241,6
1242,438016,1242,6
1243,441664,1243,7
1244,730176,1244,6
1245,651072,1245,7
1246,658112,1246,7
1247,555968,1247,8
1248,6726016,1248,4
1249,5654848,1249,5
1250,1143296,1250,5
1251,1107264,1251,6
1252,384192,1252,5
1253,277056,1253,6
1254,912448,1254,6
1255,690944,1255,7
1256,1200256,1256,5
1257,854976,1257,6
1258,325312,1258,6
1259,355968,1259,7
1260,736256,1260,6
1261,625408,1261,7
1262,967680,1262,7
1263,1000320,1263,8
1264,5527552,1264,5
1265,2632256,1265,6
1266,395264,1266,6
1267,1121600,1267,7
1268,213696,1268,6
1269,121920,1269,7
1270,305152,1270,7
1271,472896,1271,8
1272,1157056,1272,6
1273,443904,1273,7
1274,120768,1274,7
1275,278784,1275,8
1276,567680,1276,7
1277,306816,1277,8
1278,430208,1278,8
1279,727296,1279,9
1280,10439872,1280,2
1281,7458368,1281,3
1282,3839808,1282,3
1283,9647040,1283,4
1284,4964800,1284,3
1285,5682432,1285,4
1286,8254848,1286,4
1287,13248960,1287,5
1288,8621696,1288,3
1289,4829504,1289,4
1290,3619008,1290,4
1291,8841280,1291,5
1292,9799296,1292,4
1293,9875456,1293,5
1294,13341440,1294,5
1295,26713472,1295,6
1296,8935488,1296,3
1297,2725824,1297,4
1298,3361792,1298,4
1299,3115392,1299,5
1300,3861568,1300,4
1301,2135552,1301,5
1302,7470080,1302,5
1303,3532224,1303,6
1304,7937728,1304,4
1305,1562112,1305,5
1306,3187840,1306,5
1307,2826496,1307,6
1308,8128384,1308,5
1309,3287040,1309,6
1310,11656768,1310,6
1311,7433536,1311,7
1312,5738624,1312,3
1313,2899072,1313,4
1314,464512,1314,4
1315,636096,1315,5
1316,1608384,1316,4
1317,785856,1317,5
1318,476544,1318,5
1319,660224,1319,6
1320,4231168,1320,4
1321,1395776,1321,5
1322,394496,1322,5
1323,445888,1323,6
1324,3996928,1324,5
1325,2052672,1325,6
1326,669440,1326,6
1327,910784,1327,7
1328,6717824,1328,4
1329,1477504,1329,5
1330,302528,1330,5
1331,562048,1331,6
1332,1303360,1332,5
1333,194112,1333,6
1334,323328,1334,6
1335,399744,1335,7
1336,4093248,1336,5
1337,737152,1337,6
1338,219840,1338,6
1339,348544,1339,7
1340,3636736,1340,6
1341,678592,1341,7
1342,508416,1342,7
1343,793920,1343,8
1344,8797888,1344,3
1345,5111424,1345,4
1346,3709120,1346,4
1347,8601344,1347,5
1348,2054016,1348,4
1349,1979456,1349,5
1350,2719488,1350,5
1351,3458368,1351,6
1352,10154304,1352,4
1353,3865216,1353,5
1354,2896448,1354,5
1355,6041472,1355,6
1356,2828800,1356,5
1357,2413568,1357,6
1358,3606976,1358,6
1359,5781376,1359,7
1360,10025536,1360,4
1361,2037376,1361,5
